Year,dayofyear,Avg_Hail,Avg_Rain,Avg_Rintensity_Avg,hours,Max_Rain,Min_Rain,Max_Rintensity_Avg,Min_Rintensity_Avg,Date
2016,364,9.99999999999999e-002,239.194333333334,9.44444516666667e-003,23,239.2,239.19,0.25,0,2016-12-29
2016,365,9.99999999999999e-002,239.2,1.66666683333333e-003,0,239.2,239.2,0.08333334,0,2016-12-30
2016,365,9.99999999999999e-002,239.2,0,1,239.2,239.2,0,0,2016-12-30
2016,365,9.99999999999999e-002,239.2,8.33333333333333e-004,2,239.2,239.2,0.05,0,2016-12-30
2016,365,9.99999999999999e-002,239.217666666666,2.33333323333333e-002,3,239.23,239.2,0.7499999,0,2016-12-30
2016,365,9.99999999999999e-002,239.251666666667,0.027222222,4,239.26,239.23,0.9666666,0,2016-12-30
2016,365,9.99999999999999e-002,239.26,0,5,239.26,239.26,0,0,2016-12-30
2016,365,9.99999999999999e-002,239.269333333334,1.83333323333333e-002,6,239.28,239.26,0.8999999,0,2016-12-30
2016,365,9.99999999999999e-002,239.28,0,7,239.28,239.28,0,0,2016-12-30
2016,365,9.99999999999999e-002,239.281833333334,7.22222166666667e-003,8,239.29,239.28,0.3333333,0,2016-12-30
2016,365,9.99999999999999e-002,239.29,0,9,239.29,239.29,0,0,2016-12-30
2016,365,9.99999999999999e-002,239.29,0,10,239.29,239.29,0,0,2016-12-30
2016,365,9.99999999999999e-002,239.2905,6.66666666666667e-003,11,239.3,239.29,0.2,0,2016-12-30
2016,365,9.99999999999999e-002,239.306333333333,4.16666716666667e-003,12,239.31,239.3,0.1166667,0,2016-12-30
2016,365,9.99999999999999e-002,239.31,0,13,239.31,239.31,0,0,2016-12-30
2016,365,9.99999999999999e-002,239.31,0,14,239.31,239.31,0,0,2016-12-30
2016,365,9.99999999999999e-002,239.3105,3.33333333333333e-003,15,239.32,239.31,0.2,0,2016-12-30
2016,365,9.99999999999999e-002,239.332333333333,1.94444443333333e-002,16,239.34,239.32,0.6833333,0,2016-12-30
2016,365,9.99999999999999e-002,239.34,0,17,239.34,239.34,0,0,2016-12-30
2016,365,9.99999999999999e-002,239.34,0,18,239.34,239.34,0,0,2016-12-30
2016,365,9.99999999999999e-002,239.34,0.003333334,19,239.34,239.34,0.1666667,0,2016-12-30
2016,365,9.99999999999999e-002,239.34,0,20,239.34,239.34,0,0,2016-12-30
2016,365,9.99999999999999e-002,239.34,0,21,239.34,239.34,0,0,2016-12-30
2016,365,9.99999999999999e-002,239.347833333334,0.003333334,22,239.35,239.34,0.1666667,0,2016-12-30
2016,365,9.99999999999999e-002,239.35,0,23,239.35,239.35,0,0,2016-12-30
2016,366,9.99999999999999e-002,239.35,0,0,239.35,239.35,0,0,2016-12-31
2016,366,9.99999999999999e-002,239.353833333334,1.47222216666667e-002,1,239.36,239.35,0.7333333,0,2016-12-31
2016,366,9.99999999999999e-002,239.36,0,2,239.36,239.36,0,0,2016-12-31
2016,366,9.99999999999999e-002,239.36,0,3,239.36,239.36,0,0,2016-12-31
2016,366,9.99999999999999e-002,239.361333333333,1.74999983333333e-002,4,239.38,239.36,0.8666666,0,2016-12-31
2016,366,9.99999999999999e-002,239.390833333333,0.0216666655,5,239.41,239.38,0.5,0,2016-12-31
2016,366,9.99999999999999e-002,239.4385,0.032222222,6,239.45,239.42,0.3833333,0,2016-12-31
2016,366,9.99999999999999e-002,239.457666666667,0.0297222235,7,239.49,239.45,0.6666667,0,2016-12-31
2016,366,9.99999999999999e-002,239.495666666667,0.0441666665,8,239.54,239.49,1.25,0,2016-12-31
2016,366,9.99999999999999e-002,239.5555,2.99999986666667e-002,9,239.57,239.54,0.6333333,0,2016-12-31
2016,366,9.99999999999999e-002,239.65,0.114722223333333,10,239.71,239.59,0.8166666,0,2016-12-31
2016,366,9.99999999999999e-002,239.718166666666,2.16666678333333e-002,11,239.74,239.71,0.4666667,0,2016-12-31
2016,366,9.99999999999999e-002,239.748333333333,2.66666673333333e-002,12,239.78,239.74,0.7,0,2016-12-31
2016,366,9.99999999999999e-002,239.791333333333,2.11111118333333e-002,13,239.8,239.78,0.3166667,0,2016-12-31
2016,366,9.99999999999999e-002,239.865833333333,0.1127777765,14,239.94,239.8,0.6833333,0,2016-12-31
2016,366,9.99999999999999e-002,239.992,0.0713888905,15,240.04,239.95,0.6666667,0,2016-12-31
2016,366,9.99999999999999e-002,240.044,5.05555553333333e-002,16,240.11,240.04,0.8166666,0,2016-12-31
2016,366,9.99999999999999e-002,241.060166666667,1.34166663783333,17,241.49,240.14,7.6,0,2016-12-31
2016,366,9.99999999999999e-002,241.5125,5.63888888333333e-002,18,241.56,241.49,0.55,0,2016-12-31
2016,366,9.99999999999999e-002,241.579333333333,0.0161111125,19,241.58,241.56,0.2666667,0,2016-12-31
2016,366,9.99999999999999e-002,241.58,0,20,241.58,241.58,0,0,2016-12-31
2016,366,9.99999999999999e-002,241.58,0,21,241.58,241.58,0,0,2016-12-31
2016,366,9.99999999999999e-002,241.58,0,22,241.58,241.58,0,0,2016-12-31
2016,366,9.99999999999999e-002,241.58,0,23,241.58,241.58,0,0,2016-12-31
2017,1,,241.58,0,0,241.58,241.58,0,0,2017-01-01
2017,1,,241.58,0,1,241.58,241.58,0,0,2017-01-01
2017,1,,241.58,0,2,241.58,241.58,0,0,2017-01-01
2017,1,,241.58,0,3,241.58,241.58,0,0,2017-01-01
2017,1,,241.58,0,4,241.58,241.58,0,0,2017-01-01
2017,1,,241.58,0,5,241.58,241.58,0,0,2017-01-01
2017,1,,241.58,0,6,241.58,241.58,0,0,2017-01-01
2017,1,,241.58,0,7,241.58,241.58,0,0,2017-01-01
2017,1,,241.58,0,8,241.58,241.58,0,0,2017-01-01
2017,1,,241.58,0,9,241.58,241.58,0,0,2017-01-01
2017,1,,241.58,0,10,241.58,241.58,0,0,2017-01-01
2017,1,,241.58,0,11,241.58,241.58,0,0,2017-01-01
2017,1,,241.58,1.11111116666667e-003,12,241.58,241.58,0.06666667,0,2017-01-01
2017,1,,241.5995,0.0163888885,13,241.6,241.58,0.6166666,0,2017-01-01
2017,1,,241.6,0,14,241.6,241.6,0,0,2017-01-01
2017,1,,241.6,0,15,241.6,241.6,0,0,2017-01-01
2017,1,,241.6,0,16,241.6,241.6,0,0,2017-01-01
2017,1,,241.8135,0.2202777695,17,241.83,241.63,1.833333,0,2017-01-01
2017,1,,241.83,0,18,241.83,241.83,0,0,2017-01-01
2017,1,,241.83,0,19,241.83,241.83,0,0,2017-01-01
2017,1,,241.83,0,20,241.83,241.83,0,0,2017-01-01
2017,1,,241.83,0,21,241.83,241.83,0,0,2017-01-01
2017,1,,241.83,0,22,241.83,241.83,0,0,2017-01-01
2017,1,,241.83,0,23,241.83,241.83,0,0,2017-01-01
2017,2,,241.83,0,0,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,1,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,2,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,3,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,4,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,5,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,6,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,7,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,8,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,9,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,10,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,11,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,12,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,13,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,14,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,15,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,16,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,17,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,18,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,19,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,20,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,21,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,22,241.83,241.83,0,0,2017-01-02
2017,2,,241.83,0,23,241.83,241.83,0,0,2017-01-02
2017,3,,241.83,0,0,241.83,241.83,0,0,2017-01-03
2017,3,,241.83,0,1,241.83,241.83,0,0,2017-01-03
2017,3,,241.83,0,2,241.83,241.83,0,0,2017-01-03
2017,3,,241.83,0,3,241.83,241.83,0,0,2017-01-03
2017,3,,241.83,0,4,241.83,241.83,0,0,2017-01-03
2017,3,,241.83,0,5,241.83,241.83,0,0,2017-01-03
2017,3,,241.83,0,6,241.83,241.83,0,0,2017-01-03
2017,3,,241.83,0,7,241.83,241.83,0,0,2017-01-03
2017,3,,241.836666666667,0,8,241.84,241.83,0,0,2017-01-03
2017,3,,241.84,5.83333416666667e-003,9,241.84,241.84,0.1666667,0,2017-01-03
2017,3,,241.8405,1.66666683333333e-003,10,241.85,241.84,0.08333334,0,2017-01-03
2017,3,,241.865166666666,3.16666666666667e-002,11,241.88,241.85,0.7,0,2017-01-03
2017,3,,241.88,0,12,241.88,241.88,0,0,2017-01-03
2017,3,,241.88,0,13,241.88,241.88,0,0,2017-01-03
2017,3,,241.88,0,14,241.88,241.88,0,0,2017-01-03
2017,3,,241.88,0,15,241.88,241.88,0,0,2017-01-03
2017,3,,241.88,0,16,241.88,241.88,0,0,2017-01-03
2017,3,,241.88,0,17,241.88,241.88,0,0,2017-01-03
2017,3,,241.88,0,18,241.88,241.88,0,0,2017-01-03
2017,3,,241.88,0,19,241.88,241.88,0,0,2017-01-03
2017,3,,241.88,0,20,241.88,241.88,0,0,2017-01-03
2017,3,,241.88,0,21,241.88,241.88,0,0,2017-01-03
2017,3,,241.88,0,22,241.88,241.88,0,0,2017-01-03
2017,3,,241.88,0,23,241.88,241.88,0,0,2017-01-03
2017,4,,241.88,0,0,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,1,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,2,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,3,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,4,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,5,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,6,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,7,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,8,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,9,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,10,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,11,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,12,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,13,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,14,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,15,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,16,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,17,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,18,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,19,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,20,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,21,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,22,241.88,241.88,0,0,2017-01-04
2017,4,,241.88,0,23,241.88,241.88,0,0,2017-01-04
2017,5,,241.88,0,0,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,1,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,2,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,3,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,4,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,5,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,6,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,7,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,8,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,9,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,10,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,11,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,12,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,13,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,14,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,15,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,16,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,17,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,18,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,19,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,20,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,21,241.88,241.88,0,0,2017-01-05
2017,5,,241.88,0,22,241.88,241.88,0,0,2017-01-05
2017,5,,241.902833333333,2.16666656666667e-002,23,241.91,241.88,0.6833333,0,2017-01-05
2017,6,,241.91,0,0,241.91,241.91,0,0,2017-01-06
2017,6,,242.096166666667,0.326666672666667,1,242.29,241.91,1.016667,0,2017-01-06
2017,6,,242.339166666666,9.47222136666667e-002,2,242.39,242.29,1.033333,0,2017-01-06
2017,6,,242.39,0,3,242.39,242.39,0,0,2017-01-06
2017,6,,242.39,0,4,242.39,242.39,0,0,2017-01-06
2017,6,,242.39,0,5,242.39,242.39,0,0,2017-01-06
2017,6,,242.39,0,6,242.39,242.39,0,0,2017-01-06
2017,6,,242.39,0,7,242.39,242.39,0,0,2017-01-06
2017,6,,242.39,0,8,242.39,242.39,0,0,2017-01-06
2017,6,,242.421666666667,4.16666733333333e-002,9,242.44,242.39,1.066667,0,2017-01-06
2017,6,,242.465833333333,3.16666686666667e-002,10,242.48,242.44,0.6666667,0,2017-01-06
2017,6,,242.48,0,11,242.48,242.48,0,0,2017-01-06
2017,6,,242.48,0,12,242.48,242.48,0,0,2017-01-06
2017,6,,242.48,0,13,242.48,242.48,0,0,2017-01-06
2017,6,,242.48,0,14,242.48,242.48,0,0,2017-01-06
2017,6,,242.48,0,15,242.48,242.48,0,0,2017-01-06
2017,6,,242.48,0,16,242.48,242.48,0,0,2017-01-06
2017,6,,242.48,0,17,242.48,242.48,0,0,2017-01-06
2017,6,,242.48,0,18,242.48,242.48,0,0,2017-01-06
2017,6,,242.48,0,19,242.48,242.48,0,0,2017-01-06
2017,6,,242.48,0,20,242.48,242.48,0,0,2017-01-06
2017,6,,242.48,0,21,242.48,242.48,0,0,2017-01-06
2017,6,,242.48,0,22,242.48,242.48,0,0,2017-01-06
2017,6,,242.48,0,23,242.48,242.48,0,0,2017-01-06
2017,7,,242.48,0,0,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,1,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,2,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,3,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,4,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,5,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,6,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,7,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,8,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,9,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,10,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,11,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,12,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,13,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,14,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,15,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,16,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,17,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,18,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,19,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,20,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,21,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,22,242.48,242.48,0,0,2017-01-07
2017,7,,242.48,0,23,242.48,242.48,0,0,2017-01-07
2017,8,,242.48,0,0,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,1,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,2,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,3,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,4,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,5,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,6,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,7,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,8,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,9,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,10,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,11,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,12,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,13,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,14,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,15,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,16,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,17,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,18,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,19,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,20,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,21,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,22,242.48,242.48,0,0,2017-01-08
2017,8,,242.48,0,23,242.48,242.48,0,0,2017-01-08
2017,9,,242.48,0,0,242.48,242.48,0,0,2017-01-09
2017,9,,242.505166666667,9.77777836666667e-002,1,242.59,242.48,1.316667,0,2017-01-09
2017,9,,242.647833333333,0.07,2,242.67,242.59,0.65,0,2017-01-09
2017,9,,242.680666666667,0.0144444445,3,242.69,242.67,0.5,0,2017-01-09
2017,9,,242.714333333333,6.27777773333333e-002,4,242.77,242.69,0.8166666,0,2017-01-09
2017,9,,243.929666666667,2.5813887105,5,245.4,242.77,7.85,0,2017-01-09
2017,9,,246.322166666667,1.60249995466667,6,247.05,245.43,6.133333,0.06666667,2017-01-09
2017,9,,248.219833333333,1.63138870916667,7,248.73,247.07,16.03333,0,2017-01-09
2017,9,,248.73,0,8,248.73,248.73,0,0,2017-01-09
2017,9,,248.8715,0.165833321333333,9,248.9,248.73,3.966666,0,2017-01-09
2017,9,,248.905,0.0105555545,10,248.91,248.9,0.3333333,0,2017-01-09
2017,9,,248.924166666666,4.22222223333333e-002,11,248.96,248.91,1.3,0,2017-01-09
2017,9,,249.48,1.6511111495,12,250.63,248.96,12.11667,0,2017-01-09
2017,9,,250.63,0,13,250.63,250.63,0,0,2017-01-09
2017,9,,250.63,0,14,250.63,250.63,0,0,2017-01-09
2017,9,,250.63,0,15,250.63,250.63,0,0,2017-01-09
2017,9,,250.639833333333,0.005,16,250.64,250.63,0.25,0,2017-01-09
2017,9,,250.64,0.003333334,17,250.64,250.64,0.1666667,0,2017-01-09
2017,9,,250.643,1.30555551666667e-002,18,250.66,250.64,0.3,0,2017-01-09
2017,9,,250.669666666667,5.55555583333333e-003,19,250.67,250.66,0.2,0,2017-01-09
2017,9,,250.689666666667,3.08333336666667e-002,20,250.72,250.67,0.5,0,2017-01-09
2017,9,,252.626166666667,2.22277770066667,21,252.95,250.76,19.68333,0,2017-01-09
2017,9,,252.95,0,22,252.95,252.95,0,0,2017-01-09
2017,9,,252.95,0,23,252.95,252.95,0,0,2017-01-09
2017,10,,252.95,0,0,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,1,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,2,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,3,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,4,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,5,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,6,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,7,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,8,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,9,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,10,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,11,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,12,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,13,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,14,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,15,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,16,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,17,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,18,252.95,252.95,0,0,2017-01-10
2017,10,,252.95,0,19,252.95,252.95,0,0,2017-01-10
2017,10,,252.953,2.77777833333333e-004,20,252.96,252.95,0.01666667,0,2017-01-10
2017,10,,252.96,0.0075,21,252.96,252.96,0.2833333,0,2017-01-10
2017,10,,253.0015,8.52777751666667e-002,22,253.06,252.96,0.9333333,0,2017-01-10
2017,10,,253.065,1.30555558333333e-002,23,253.07,253.06,0.3333333,0,2017-01-10
2017,11,,253.1885,0.283055566833333,0,253.39,253.07,2.666667,0,2017-01-11
2017,11,,253.632166666667,0.447777786,1,253.87,253.39,1.716667,0,2017-01-11
2017,11,,253.929166666666,0.0852777715,2,253.97,253.87,1.183333,0,2017-01-11
2017,11,,253.991833333333,2.44444461666667e-002,3,254,253.97,0.3666667,0,2017-01-11
2017,11,,254.044333333333,0.0447222305,4,254.06,254.03,1.516667,0,2017-01-11
2017,11,,254.101833333333,9.61111146666667e-002,5,254.16,254.06,1.25,0,2017-01-11
2017,11,,254.168666666667,0.0269444445,6,254.21,254.16,0.85,0,2017-01-11
2017,11,,254.2605,9.11111111666667e-002,7,254.29,254.21,0.8999999,0,2017-01-11
2017,11,,254.296166666666,1.66666683333333e-003,8,254.3,254.29,0.08333334,0,2017-01-11
2017,11,,254.304166666666,0.0047222225,9,254.31,254.3,0.08333334,0,2017-01-11
2017,11,,254.3275,0.0263888835,10,254.34,254.31,1.333333,0,2017-01-11
2017,11,,254.3745,0.119444456166667,11,254.47,254.34,2.416667,0,2017-01-11
2017,11,,254.47,0,12,254.47,254.47,0,0,2017-01-11
2017,11,,254.473833333333,1.24999996666667e-002,13,254.49,254.47,0.35,0,2017-01-11
2017,11,,254.49,0,14,254.49,254.49,0,0,2017-01-11
2017,11,,254.523166666667,0.0811111105,15,254.58,254.49,0.9833333,0,2017-01-11
2017,11,,254.946166666667,0.414999990666667,16,255.01,254.58,4.416667,0,2017-01-11
2017,11,,255.0155,5.83333366666667e-003,17,255.02,255.01,0.15,0,2017-01-11
2017,11,,255.02,0,18,255.02,255.02,0,0,2017-01-11
2017,11,,255.02,0,19,255.02,255.02,0,0,2017-01-11
2017,11,,255.025833333334,7.22222233333333e-003,20,255.03,255.02,0.15,0,2017-01-11
2017,11,,255.03,0.001388889,21,255.03,255.03,0.05,0,2017-01-11
2017,11,,255.080166666667,0.0641666645,22,255.11,255.03,0.8999999,0,2017-01-11
2017,11,,255.11,0,23,255.11,255.11,0,0,2017-01-11
2017,12,,255.1655,6.25000001666667e-002,0,255.18,255.11,0.9833333,0,2017-01-12
2017,12,,255.18,0,1,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,2,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,3,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,4,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,5,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,6,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,7,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,8,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,9,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,10,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,11,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,12,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,13,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,14,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,15,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,16,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,17,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,18,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,19,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,20,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,21,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,22,255.18,255.18,0,0,2017-01-12
2017,12,,255.18,0,23,255.18,255.18,0,0,2017-01-12
2017,13,,255.18,0,0,255.18,255.18,0,0,2017-01-13
2017,13,,255.18,0,1,255.18,255.18,0,0,2017-01-13
2017,13,,255.1835,7.77777883333333e-003,2,255.19,255.18,0.1166667,0,2017-01-13
2017,13,,255.212333333333,0.0261111115,3,255.23,255.19,0.3833333,0,2017-01-13
2017,13,,255.23,0,4,255.23,255.23,0,0,2017-01-13
2017,13,,255.23,0,5,255.23,255.23,0,0,2017-01-13
2017,13,,255.23,0,6,255.23,255.23,0,0,2017-01-13
2017,13,,255.23,0,7,255.23,255.23,0,0,2017-01-13
2017,13,,255.23,0,8,255.23,255.23,0,0,2017-01-13
2017,13,,255.23,0,9,255.23,255.23,0,0,2017-01-13
2017,13,,255.23,0,10,255.23,255.23,0,0,2017-01-13
2017,13,,255.23,0,11,255.23,255.23,0,0,2017-01-13
2017,13,,255.23,0,12,255.23,255.23,0,0,2017-01-13
2017,13,,255.233833333333,0.008055555,13,255.24,255.23,0.4833333,0,2017-01-13
2017,13,,255.24,0,14,255.24,255.24,0,0,2017-01-13
2017,13,,255.24,0,15,255.24,255.24,0,0,2017-01-13
2017,13,,255.24,0,16,255.24,255.24,0,0,2017-01-13
2017,13,,255.24,0,17,255.24,255.24,0,0,2017-01-13
2017,13,,255.24,0,18,255.24,255.24,0,0,2017-01-13
2017,13,,255.24,0,19,255.24,255.24,0,0,2017-01-13
2017,13,,255.24,0,20,255.24,255.24,0,0,2017-01-13
2017,13,,255.24,0,21,255.24,255.24,0,0,2017-01-13
2017,13,,255.24,0,22,255.24,255.24,0,0,2017-01-13
2017,13,,255.24,0,23,255.24,255.24,0,0,2017-01-13
2017,14,,255.24,0,0,255.24,255.24,0,0,2017-01-14
2017,14,,255.24,0,1,255.24,255.24,0,0,2017-01-14
2017,14,,255.24,0,2,255.24,255.24,0,0,2017-01-14
2017,14,,255.24,0,3,255.24,255.24,0,0,2017-01-14
2017,14,,255.24,0,4,255.24,255.24,0,0,2017-01-14
2017,14,,255.24,0,5,255.24,255.24,0,0,2017-01-14
2017,14,,255.24,0,6,255.24,255.24,0,0,2017-01-14
2017,14,,255.24,0,7,255.24,255.24,0,0,2017-01-14
2017,14,,255.24,0,8,255.24,255.24,0,0,2017-01-14
2017,14,,255.24,0,9,255.24,255.24,0,0,2017-01-14
2017,14,,255.24,0,10,255.24,255.24,0,0,2017-01-14
2017,14,,255.24,0,11,255.24,255.24,0,0,2017-01-14
2017,14,,255.24,0,12,255.24,255.24,0,0,2017-01-14
2017,14,,255.24,0,13,255.24,255.24,0,0,2017-01-14
